Id;PostHistoryTypeId;PostId;RevisionGUID;CreationDate;UserId;UserDisplayName;Comment;Text
3021490;5;1669;6fda09ed-e07e-45b6-9840-1455089af915;2009-10-05 20:37:06;3552;;Fixing grammer;"I am looking for some helpful books/tutorials on how to write your own compiler simply for educational purposes. I am most familiar with C/C++, Java, and Ruby so I prefer resources that involve one of those three, but any good resource is acceptable.&#xD;&#xA;"
3021491;6;1669;6fda09ed-e07e-45b6-9840-1455089af915;2009-10-05 20:37:06;3552;;Fixing grammer;<resources><education><compiler-theory>
3303331;8;1669;2d82bc6c-7aab-4f73-9428-1a8a388c5f44;2009-10-31 21:05:43;340;;Rollback to [1ad0e07b-3590-40bb-9916-50bc8dbe3cd7];"I am looking for some helpful books/tutorials on how to write your own compiler simply for educational purposes. I am most familiar with C/C++, Java, and Ruby so I prefer resources that involve one those three, but any good resource is acceptable.&#xD;&#xA;&#xD;&#xA;Big List of Resources:&#xD;&#xA;----------------------&#xD;&#xA;&#xD;&#xA;  - [Dragon Book][1] - Widely considered ""the book"" for compiler writing. Chris Bunch also suggests to look at the Interpreter pattern in [Design Patterns][2].&#xD;&#xA;  - [Game Scripting Mastery][3]&#xD;&#xA;  - [Roll Your Own Compiler for the .NET framework][4]&#xD;&#xA;  - [Lets Build a Compiler][5]&#xD;&#xA;  - [Modern Compiler Implementation in ML][6] - There is a [Java][7] and [C][8] version as well.&#xD;&#xA;  - [Compiler Construction][9]&#xD;&#xA;  - [Linkers and Loaders][10]&#xD;&#xA;  - [LLVM Tutorial][11]&#xD;&#xA;  - [Reflections on Trusting and Trust][12]&#xD;&#xA;  - [Parsing Techniques - A Practical Guide][13]&#xD;&#xA;  - [Compiler Basics][14]&#xD;&#xA;  - [Writing a Compiler in Ruby Bottom Up][15]&#xD;&#xA;  - [A Nanopass Framework for Compiler Education][16]&#xD;&#xA;  - [An Incremental Approach to Compiler Construction][17] &#xD;&#xA;  - [Parrot Tutorial][18]&#xD;&#xA;  - [Want to Write a Compiler?][19]&#xD;&#xA;  - [Flipcode Article Archive][20]&#xD;&#xA;  - [Building a Parrot Compiler][21]&#xD;&#xA;  - [Project Oberon][22] - Look at chapter 13&#xD;&#xA;  - [Implementing Functional Languages][23]&#xD;&#xA;&#xD;&#xA;If I forgot something already posted let me know in the comments or if you can edit the question yourself then go ahead and add it. I do plan on making it more organized than simply having a large list, but for now I'll use this as a start. Thank you everyone for your answers and if you find another good resource be sure to post it.&#xD;&#xA;&#xD;&#xA;&#xD;&#xA;  [1]: http://en.wikipedia.org/wiki/Compilers:_Principles%2C_Techniques%2C_and_Tools&#xD;&#xA;  [2]: http://www.amazon.com/Design-Patterns-Object-Oriented-Addison-Wesley-Professional/dp/0201633612/&#xD;&#xA;  [3]: http://www.amazon.com/Scripting-Mastery-Premier-Press-Development/dp/1931841578/ref=sr_1_1?ie=UTF8&s=books&qid=1217890983&sr=8-1&#xD;&#xA;  [4]: http://msdn.microsoft.com/en-us/magazine/cc136756.aspx&#xD;&#xA;  [5]: http://compilers.iecc.com/crenshaw/&#xD;&#xA;  [6]: http://www.amazon.com/gp/product/0521607647?ie=UTF8&tag=dcooneycom-20&linkCode=as2&camp=1789&creative=9325&creativeASIN=0521607647&#xD;&#xA;  [7]: http://www.amazon.com/gp/product/052182060X?ie=UTF8&tag=dcooneycom-20&linkCode=as2&camp=1789&creative=9325&creativeASIN=052182060X&#xD;&#xA;  [8]: http://www.amazon.com/gp/product/0521607655?ie=UTF8&tag=dcooneycom-20&linkCode=as2&camp=1789&creative=9325&creativeASIN=0521607655&#xD;&#xA;  [9]: http://www-old.oberon.ethz.ch/WirthPubl/CBEAll.pdf&#xD;&#xA;  [10]: http://tinyurl.com/5txtuk&#xD;&#xA;  [11]: http://llvm.org/docs/tutorial/&#xD;&#xA;  [12]: http://cm.bell-labs.com/who/ken/trust.html&#xD;&#xA;  [13]: http://www.cs.vu.nl/~dick/PTAPG.html&#xD;&#xA;  [14]: http://www.cs.man.ac.uk/~pjj/farrell/compmain.html&#xD;&#xA;  [15]: http://www.hokstad.com/writing-a-compiler-in-ruby-bottom-up-step-1.html&#xD;&#xA;  [16]: http://www.cs.indiana.edu/~dyb/pubs/nano-jfp.pdf&#xD;&#xA;  [17]: http://scheme2006.cs.uchicago.edu/11-ghuloum.pdf&#xD;&#xA;  [18]: http://www.parrotblog.org/2008/03/targeting-parrot-vm.html&#xD;&#xA;  [19]: http://prog21.dadgum.com/30.html&#xD;&#xA;  [20]: http://flipcode.com/archives/articles.shtml&#xD;&#xA;  [21]: http://www.onlamp.com/pub/a/onlamp/2004/04/15/parrot_compiler_construction.html&#xD;&#xA;  [22]: http://www-old.oberon.ethz.ch/WirthPubl/ProjectOberon.pdf&#xD;&#xA;  [23]: http://research.microsoft.com/~simonpj/papers/pj-lester-book/"
3303332;9;1669;2d82bc6c-7aab-4f73-9428-1a8a388c5f44;2009-10-31 21:05:43;340;;Rollback to [1ad0e07b-3590-40bb-9916-50bc8dbe3cd7];<resources><education>
3303338;5;1669;d29d5169-4126-42d6-9e41-bab20e08be54;2009-10-31 21:06:23;340;;"deleted 3109 characters in body; edited tags; added 3 characters in body";I am looking for some helpful books/tutorials on how to write your own compiler simply for educational purposes. I am most familiar with C/C++, Java, and Ruby so I prefer resources that involve one of those three, but any good resource is acceptable.
3303339;6;1669;d29d5169-4126-42d6-9e41-bab20e08be54;2009-10-31 21:06:23;340;;"deleted 3109 characters in body; edited tags; added 3 characters in body";<resources><education>
3386372;5;1669;03309e6b-f2f5-4d43-a8ba-81c774aea19e;2009-11-08 06:13:12;170339;;"added 53 characters in body; edited tags";"*Preferred Languages* : `C/C++, Java, and Ruby`&#xD;&#xA;&#xD;&#xA;I am looking for some helpful books/tutorials on how to write your own compiler simply for educational purposes. I am most familiar with `C/C++, Java, and Ruby` so I prefer resources that involve one of those three, but any good resource is acceptable."
3386373;6;1669;03309e6b-f2f5-4d43-a8ba-81c774aea19e;2009-11-08 06:13:12;170339;;"added 53 characters in body; edited tags";<resources><education>
6680154;38;1669;a11facbd-f583-4b87-a12e-5b2dabb3c0a8;2010-07-11 02:28:56;1288;;from http://stackoverflow.com/questions/1156363/create-a-compiler-for-windows;[{"Id":1288,"DisplayName":"Bill the Lizard"}]
7145530;6;1669;e66ce850-e078-461e-9b82-03df5270049b;2010-08-07 19:39:31;193653;;"retaged; edited tags";<language-agnostic><books><resources>
8763510;6;1669;fc7fc211-7d50-4d93-9cbb-85a678abb3cb;2010-11-12 07:06:14;471164;;edited tags;<language-agnostic><books><resources><compiler-construction>
11044955;19;1669;92c9c4cb-757d-4d03-a2b6-626c729bf998;2011-03-03 15:20:31;20670;;;{"Voters":[{"Id":20670,"DisplayName":"Tim Pietzcker"}]}
18742616;5;1669;fc1881af-6504-42a4-ac90-68532c6820ce;2011-12-03 13:48:11;165293;;Minor formatting improvment;"*Preferred Languages* : C/C++, Java, and Ruby&#xD;&#xA;&#xD;&#xA;I am looking for some helpful books/tutorials on how to write your own compiler simply for educational purposes. I am most familiar with C/C++, Java, and Ruby, so I prefer resources that involve one of those three, but any good resource is acceptable."
18742617;4;1669;fc1881af-6504-42a4-ac90-68532c6820ce;2011-12-03 13:48:11;165293;;Minor formatting improvment;Learning to Write a Compiler
20999105;12;1669;ca170785-cb96-49c5-8fe8-648e8f48ad31;2012-02-12 23:57:52;102937;;;{"Voters":[{"Id":102937,"DisplayName":"Robert Harvey"}]}
23053913;13;1669;ae2cafb2-9ce6-4b8f-a62f-cbb94240847e;2012-04-08 16:17:14;50049;;;{"Voters":[{"Id":50049,"DisplayName":"Tim Post"}]}
23053916;14;1669;d79b45c7-290c-4716-b58a-cce3805f6b02;2012-04-08 16:17:30;50049;;;{"Voters":[{"Id":50049,"DisplayName":"Tim Post"}]}
23053917;33;1669;eee4d6cc-3b75-4b97-b9b1-0111b7e70b80;2012-04-08 16:17:30;50049;;10322;
23062649;20;1669;b35020f0-c18e-4ade-9483-866db8a48053;2012-04-09 00:42:13;105971;;;{"Voters":[{"Id":105971,"DisplayName":"Anna Lear"}]}
38519366;6;1669;cb0d5579-dd77-4f87-8d9e-5187059042b0;2013-04-03 16:49:47;1228;;edited tags;<compiler-construction><language-agnostic>
58171138;15;1669;eed00a80-dffc-4605-aa83-7bbb5f0d7773;2014-02-16 17:08:44;102937;;;{"Voters":[{"Id":102937,"DisplayName":"Robert Harvey"}]}
58171139;34;1669;ca4ea326-f38f-4d9a-86bb-7fc9fea94571;2014-02-16 17:08:44;102937;;10322;
58171148;14;1669;75cdaadb-2898-4ec5-aa8a-98690f983354;2014-02-16 17:08:53;102937;;;{"Voters":[{"Id":102937,"DisplayName":"Robert Harvey"}]}
58171149;33;1669;5e0c6af4-583a-447c-a06a-b51fadb7d1da;2014-02-16 17:08:53;102937;;53995;
58174784;34;1669;32e64ef6-0aa5-4a4b-b465-6fbf406272e6;2014-02-16 18:28:12;-1;;53995;
58174785;15;1669;42282345-bb72-4f94-bf73-0d14ccd1be69;2014-02-16 18:28:12;-1;;;{"Voters":[{"Id":-1,"DisplayName":"Community"}]}
59256992;5;1669;28b63854-574b-4643-afa7-425a1acbf85d;2014-02-28 23:45:33;63550;;Changed to sentence casing for the title.;"*Preferred languages*: C/C++, Java, and Ruby.&#xD;&#xA;&#xD;&#xA;I am looking for some helpful books/tutorials on how to write your own compiler simply for educational purposes. I am most familiar with C/C++, Java, and Ruby, so I prefer resources that involve one of those three, but any good resource is acceptable.&#xD;&#xA;"
59256993;4;1669;28b63854-574b-4643-afa7-425a1acbf85d;2014-02-28 23:45:33;63550;;Changed to sentence casing for the title.;Learning to write a compiler
68110014;10;1669;2dffc0d5-29aa-43af-8ca0-3901ce64ae48;2014-06-26 12:41:32;1288;;102;{"Voters":[{"Id":76337,"DisplayName":"John Saunders"},{"Id":96982,"DisplayName":"Ganesh Sittampalam"},{"Id":1288,"DisplayName":"Bill the Lizard"}]}
68551043;12;1669;0a56b591-a2d5-4c83-af27-19805f68a2d8;2014-07-03 05:03:07;-1;;via Vote;{"Voters":[{"Id":456814,"DisplayName":"Cupcake"},{"Id":1864610,"DisplayName":"Mike W"},{"Id":596781,"DisplayName":"Kerrek SB"},{"Id":110707,"DisplayName":"Wooble"},{"Id":2140173,"DisplayName":"me how"},{"Id":2422776,"DisplayName":"Mureinik"},{"Id":2235132,"DisplayName":"devnull"},{"Id":13302,"DisplayName":"marc_s"},{"Id":2682142,"DisplayName":"Final Contest"},{"Id":447156,"DisplayName":"Soner Gönül"}]}
68599338;13;1669;964ff020-588e-47dd-89e1-25514aef1d88;2014-07-03 15:53:53;246246;;;{"Voters":[{"Id":1880431,"DisplayName":"meda"},{"Id":13295,"DisplayName":"Lance Roberts"},{"Id":464709,"DisplayName":"Frédéric Hamidi"},{"Id":246246,"DisplayName":"animuson"}]}
68599358;14;1669;e6831053-ce31-4007-8271-9ddccad3eb6e;2014-07-03 15:54:05;246246;;;{"Voters":[{"Id":246246,"DisplayName":"animuson"}]}
68599359;33;1669;be86445a-1cfd-44d5-96db-b8d7e889a4b4;2014-07-03 15:54:05;246246;;64182;
