PostId,PostTypeId
29813692,1
48039427,1
51683123,1
52121056,1
52124535,1
52126047,1
52126168,1
52126200,1
52126526,1
52126650,1
52129806,1
52130450,1
52130580,1
52131086,1
52132097,1
52134080,1
52134293,1
52134316,1
23483598,2
27433439,2
32573431,2
52129378,2
52131566,2
52132122,2
52134141,2
52134271,2
