PostId,PostTypeId
33865428,2
52686335,2
52771890,2
52869443,2
53993701,2
54946608,2
54961463,2
54963538,2
54965350,2
54965634,2
54965700,2
29813692,1
47457218,1
52664802,1
53329457,1
53902202,1
54808391,1
54934219,1
54955058,1
54956045,1
54956982,1
54958646,1
54959039,1
54963376,1
54963773,1
54964257,1
54964581,1
54965029,1
54965677,1
