Sample;Metric;Threshold;PostId;PostHistoryId;RuntimeText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;RuntimeCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode
TestManager;tokenDiceNormalized;0.7;22037280;69262919;8;3;6;0;0;1;2;2;0;0
TestManager;tokenDiceNormalized;0.7;22037280;147248795;8;3;6;0;0;1;2;2;0;0
TestManager;twoGramDice;0.7;22037280;58996741;4;0;0;0;0;0;0;0;0;0
TestManager;twoGramDice;0.7;22037280;58997388;4;3;6;0;0;0;2;2;0;0
TestManager;twoGramDice;0.7;22037280;59004094;4;3;6;0;0;0;2;2;0;0
TestManager;twoGramDice;0.7;22037280;59078493;4;2;6;0;1;0;2;2;0;0
TestManager;twoGramDice;0.7;22037280;60329723;4;3;6;0;0;0;2;2;0;0
TestManager;twoGramDice;0.7;22037280;69262919;4;3;6;0;0;0;2;2;0;0
TestManager;twoGramDice;0.7;22037280;147248795;4;3;6;0;0;0;2;2;0;0
TestManager;threeGramDice;0.7;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;threeGramDice;0.7;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramDice;0.7;22037280;59004094;6;2;6;0;1;0;2;2;0;0
TestManager;threeGramDice;0.7;22037280;59078493;6;2;6;0;1;0;2;2;0;0
TestManager;threeGramDice;0.7;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramDice;0.7;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramDice;0.7;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramDice;0.7;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;fourGramDice;0.7;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramDice;0.7;22037280;59004094;6;2;6;0;1;0;2;2;0;0
TestManager;fourGramDice;0.7;22037280;59078493;6;2;6;0;1;0;2;2;0;0
TestManager;fourGramDice;0.7;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramDice;0.7;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramDice;0.7;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDice;0.7;22037280;58996741;7;0;0;0;0;0;0;0;0;0
TestManager;fiveGramDice;0.7;22037280;58997388;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDice;0.7;22037280;59004094;7;2;6;0;1;0;2;2;0;0
TestManager;fiveGramDice;0.7;22037280;59078493;7;2;6;0;1;0;2;2;0;0
TestManager;fiveGramDice;0.7;22037280;60329723;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDice;0.7;22037280;69262919;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDice;0.7;22037280;147248795;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalized;0.7;22037280;58996741;7;0;0;0;0;0;0;0;0;0
TestManager;twoGramDiceNormalized;0.7;22037280;58997388;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalized;0.7;22037280;59004094;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalized;0.7;22037280;59078493;7;2;6;0;1;0;2;2;0;0
TestManager;twoGramDiceNormalized;0.7;22037280;60329723;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalized;0.7;22037280;69262919;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalized;0.7;22037280;147248795;7;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalized;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;threeGramDiceNormalized;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalized;0.7;22037280;59004094;8;2;6;0;1;0;2;2;0;0
TestManager;threeGramDiceNormalized;0.7;22037280;59078493;8;2;6;0;1;0;2;2;0;0
TestManager;threeGramDiceNormalized;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalized;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalized;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalized;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;fourGramDiceNormalized;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalized;0.7;22037280;59004094;8;2;6;0;1;0;2;2;0;0
TestManager;fourGramDiceNormalized;0.7;22037280;59078493;8;2;6;0;1;0;2;2;0;0
TestManager;fourGramDiceNormalized;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalized;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalized;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;58996741;8;0;0;0;0;1;0;0;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;58997388;8;3;6;0;0;1;2;2;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;59004094;8;2;6;0;1;1;2;2;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;59078493;8;2;6;0;1;1;2;2;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;60329723;8;3;6;0;0;1;2;2;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;69262919;8;3;6;0;0;1;2;2;0;0
TestManager;fiveGramDiceNormalized;0.7;22037280;147248795;8;3;6;0;0;1;2;2;0;0
TestManager;twoGramDiceNormalizedPadding;0.7;22037280;58996741;7;0;0;0;0;0;0;0;0;0
TestManager;twoGramDiceNormalizedPadding;0.7;22037280;58997388;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalizedPadding;0.7;22037280;59004094;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalizedPadding;0.7;22037280;59078493;7;2;6;0;1;0;2;2;0;0
TestManager;twoGramDiceNormalizedPadding;0.7;22037280;60329723;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalizedPadding;0.7;22037280;69262919;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramDiceNormalizedPadding;0.7;22037280;147248795;7;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalizedPadding;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;threeGramDiceNormalizedPadding;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalizedPadding;0.7;22037280;59004094;8;2;6;0;1;0;2;2;0;0
TestManager;threeGramDiceNormalizedPadding;0.7;22037280;59078493;8;2;6;0;1;0;2;2;0;0
TestManager;threeGramDiceNormalizedPadding;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalizedPadding;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramDiceNormalizedPadding;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalizedPadding;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;fourGramDiceNormalizedPadding;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalizedPadding;0.7;22037280;59004094;8;2;6;0;1;0;2;2;0;0
TestManager;fourGramDiceNormalizedPadding;0.7;22037280;59078493;8;2;6;0;1;0;2;2;0;0
TestManager;fourGramDiceNormalizedPadding;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalizedPadding;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramDiceNormalizedPadding;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDiceNormalizedPadding;0.7;22037280;58996741;11;0;0;0;0;0;0;0;0;0
TestManager;fiveGramDiceNormalizedPadding;0.7;22037280;58997388;11;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDiceNormalizedPadding;0.7;22037280;59004094;11;2;6;0;1;0;2;2;0;0
TestManager;fiveGramDiceNormalizedPadding;0.7;22037280;59078493;11;2;6;0;1;0;2;2;0;0
TestManager;fiveGramDiceNormalizedPadding;0.7;22037280;60329723;11;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDiceNormalizedPadding;0.7;22037280;69262919;11;3;6;0;0;0;2;2;0;0
TestManager;fiveGramDiceNormalizedPadding;0.7;22037280;147248795;11;3;6;0;0;0;2;2;0;0
TestManager;twoShingleDice;0.7;22037280;58996741;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleDice;0.7;22037280;58997388;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleDice;0.7;22037280;59004094;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleDice;0.7;22037280;59078493;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleDice;0.7;22037280;60329723;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleDice;0.7;22037280;69262919;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleDice;0.7;22037280;147248795;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDice;0.7;22037280;58996741;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDice;0.7;22037280;58997388;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDice;0.7;22037280;59004094;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDice;0.7;22037280;59078493;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDice;0.7;22037280;60329723;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDice;0.7;22037280;69262919;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDice;0.7;22037280;147248795;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleDiceNormalized;0.7;22037280;58996741;9;0;0;0;0;1;0;0;0;0
TestManager;twoShingleDiceNormalized;0.7;22037280;58997388;9;3;6;0;0;1;2;2;0;0
TestManager;twoShingleDiceNormalized;0.7;22037280;59004094;9;2;6;0;1;1;2;2;0;0
TestManager;twoShingleDiceNormalized;0.7;22037280;59078493;9;2;6;0;1;1;2;2;0;0
TestManager;twoShingleDiceNormalized;0.7;22037280;60329723;9;3;6;0;0;1;2;2;0;0
TestManager;twoShingleDiceNormalized;0.7;22037280;69262919;9;3;6;0;0;1;2;2;0;0
TestManager;twoShingleDiceNormalized;0.7;22037280;147248795;9;3;6;0;0;1;2;2;0;0
TestManager;threeShingleDiceNormalized;0.7;22037280;58996741;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDiceNormalized;0.7;22037280;58997388;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDiceNormalized;0.7;22037280;59004094;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDiceNormalized;0.7;22037280;59078493;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDiceNormalized;0.7;22037280;60329723;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDiceNormalized;0.7;22037280;69262919;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleDiceNormalized;0.7;22037280;147248795;0;null;null;null;null;0;null;null;null;null
TestManager;tokenOverlap;0.7;22037280;58996741;2;0;0;0;0;0;0;0;0;0
TestManager;tokenOverlap;0.7;22037280;58997388;2;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlap;0.7;22037280;59004094;2;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlap;0.7;22037280;59078493;2;2;6;0;1;0;2;2;0;0
TestManager;tokenOverlap;0.7;22037280;60329723;2;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlap;0.7;22037280;69262919;2;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlap;0.7;22037280;147248795;2;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlapNormalized;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;tokenOverlapNormalized;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlapNormalized;0.7;22037280;59004094;8;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlapNormalized;0.7;22037280;59078493;8;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlapNormalized;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlapNormalized;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;tokenOverlapNormalized;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlap;0.7;22037280;58996741;5;0;0;0;0;0;0;0;0;0
TestManager;twoGramOverlap;0.7;22037280;58997388;5;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlap;0.7;22037280;59004094;5;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlap;0.7;22037280;59078493;5;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlap;0.7;22037280;60329723;5;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlap;0.7;22037280;69262919;5;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlap;0.7;22037280;147248795;5;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlap;0.7;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;threeGramOverlap;0.7;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlap;0.7;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlap;0.7;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlap;0.7;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlap;0.7;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlap;0.7;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlap;0.7;22037280;58996741;6;0;0;0;0;0;0;0;0;0
TestManager;fourGramOverlap;0.7;22037280;58997388;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlap;0.7;22037280;59004094;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlap;0.7;22037280;59078493;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlap;0.7;22037280;60329723;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlap;0.7;22037280;69262919;6;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlap;0.7;22037280;147248795;6;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlap;0.7;22037280;58996741;7;0;0;0;0;0;0;0;0;0
TestManager;fiveGramOverlap;0.7;22037280;58997388;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlap;0.7;22037280;59004094;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlap;0.7;22037280;59078493;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlap;0.7;22037280;60329723;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlap;0.7;22037280;69262919;7;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlap;0.7;22037280;147248795;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlapNormalized;0.7;22037280;58996741;12;0;0;0;0;1;0;0;0;0
TestManager;twoGramOverlapNormalized;0.7;22037280;58997388;12;3;6;0;0;1;2;2;0;0
TestManager;twoGramOverlapNormalized;0.7;22037280;59004094;12;3;6;0;0;1;2;2;0;0
TestManager;twoGramOverlapNormalized;0.7;22037280;59078493;12;3;6;0;0;1;2;2;0;0
TestManager;twoGramOverlapNormalized;0.7;22037280;60329723;12;3;6;0;0;1;2;2;0;0
TestManager;twoGramOverlapNormalized;0.7;22037280;69262919;12;3;6;0;0;1;2;2;0;0
TestManager;twoGramOverlapNormalized;0.7;22037280;147248795;12;3;6;0;0;1;2;2;0;0
TestManager;threeGramOverlapNormalized;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;threeGramOverlapNormalized;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalized;0.7;22037280;59004094;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalized;0.7;22037280;59078493;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalized;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalized;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalized;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalized;0.7;22037280;58996741;9;0;0;0;0;0;0;0;0;0
TestManager;fourGramOverlapNormalized;0.7;22037280;58997388;9;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalized;0.7;22037280;59004094;9;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalized;0.7;22037280;59078493;9;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalized;0.7;22037280;60329723;9;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalized;0.7;22037280;69262919;9;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalized;0.7;22037280;147248795;9;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalized;0.7;22037280;58996741;9;0;0;0;0;0;0;0;0;0
TestManager;fiveGramOverlapNormalized;0.7;22037280;58997388;9;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalized;0.7;22037280;59004094;9;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalized;0.7;22037280;59078493;9;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalized;0.7;22037280;60329723;9;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalized;0.7;22037280;69262919;9;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalized;0.7;22037280;147248795;9;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlapNormalizedPadding;0.7;22037280;58996741;7;0;0;0;0;0;0;0;0;0
TestManager;twoGramOverlapNormalizedPadding;0.7;22037280;58997388;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlapNormalizedPadding;0.7;22037280;59004094;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlapNormalizedPadding;0.7;22037280;59078493;7;1;5;1;2;0;2;2;0;0
TestManager;twoGramOverlapNormalizedPadding;0.7;22037280;60329723;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlapNormalizedPadding;0.7;22037280;69262919;7;3;6;0;0;0;2;2;0;0
TestManager;twoGramOverlapNormalizedPadding;0.7;22037280;147248795;7;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalizedPadding;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;threeGramOverlapNormalizedPadding;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalizedPadding;0.7;22037280;59004094;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalizedPadding;0.7;22037280;59078493;8;2;6;0;1;0;2;2;0;0
TestManager;threeGramOverlapNormalizedPadding;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalizedPadding;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;threeGramOverlapNormalizedPadding;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalizedPadding;0.7;22037280;58996741;8;0;0;0;0;0;0;0;0;0
TestManager;fourGramOverlapNormalizedPadding;0.7;22037280;58997388;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalizedPadding;0.7;22037280;59004094;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalizedPadding;0.7;22037280;59078493;8;2;6;0;1;0;2;2;0;0
TestManager;fourGramOverlapNormalizedPadding;0.7;22037280;60329723;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalizedPadding;0.7;22037280;69262919;8;3;6;0;0;0;2;2;0;0
TestManager;fourGramOverlapNormalizedPadding;0.7;22037280;147248795;8;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalizedPadding;0.7;22037280;58996741;11;0;0;0;0;0;0;0;0;0
TestManager;fiveGramOverlapNormalizedPadding;0.7;22037280;58997388;11;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalizedPadding;0.7;22037280;59004094;11;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalizedPadding;0.7;22037280;59078493;11;2;6;0;1;0;2;2;0;0
TestManager;fiveGramOverlapNormalizedPadding;0.7;22037280;60329723;11;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalizedPadding;0.7;22037280;69262919;11;3;6;0;0;0;2;2;0;0
TestManager;fiveGramOverlapNormalizedPadding;0.7;22037280;147248795;11;3;6;0;0;0;2;2;0;0
TestManager;twoShingleOverlap;0.7;22037280;58996741;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleOverlap;0.7;22037280;58997388;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleOverlap;0.7;22037280;59004094;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleOverlap;0.7;22037280;59078493;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleOverlap;0.7;22037280;60329723;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleOverlap;0.7;22037280;69262919;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleOverlap;0.7;22037280;147248795;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleOverlap;0.7;22037280;58996741;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleOverlap;0.7;22037280;58997388;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleOverlap;0.7;22037280;59004094;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleOverlap;0.7;22037280;59078493;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleOverlap;0.7;22037280;60329723;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleOverlap;0.7;22037280;69262919;0;null;null;null;null;0;null;null;null;null
TestManager;threeShingleOverlap;0.7;22037280;147248795;0;null;null;null;null;0;null;null;null;null
TestManager;twoShingleOverlapNormalized;0.7;22037280;58996741;11;0;0;0;0;1;0;0;0;0
TestManager;twoShingleOverlapNormalized;0.7;22037280;58997388;11;3;6;0;0;1;2;2;0;0
TestManager;twoShingleOverlapNormalized;0.7;22037280;59004094;11;3;6;0;0;1;2;2;0;0
TestManager;twoShingleOverlapNormalized;0.7;22037280;59078493;11;3;6;0;0;1;2;2;0;0
TestManager;twoShingleOverlapNormalized;0.7;22037280;60329723;11;3;6;0;0;1;2;2;0;0
TestManager;twoShingleOverlapNormalized;0.7;22037280;69262919;11;3;6;0;0;1;2;2;0;0
TestManager;twoShingleOverlapNormalized;0.7;22037280;147248795;11;3;6;0;0;1;2;2;0;0
TestManager;threeShingleOverlapNormalized;0.7;22037280;58996741;0;null;null;null;null;1;null;null;null;null
TestManager;threeShingleOverlapNormalized;0.7;22037280;58997388;0;null;null;null;null;1;null;null;null;null
TestManager;threeShingleOverlapNormalized;0.7;22037280;59004094;0;null;null;null;null;1;null;null;null;null
TestManager;threeShingleOverlapNormalized;0.7;22037280;59078493;0;null;null;null;null;1;null;null;null;null
TestManager;threeShingleOverlapNormalized;0.7;22037280;60329723;0;null;null;null;null;1;null;null;null;null
TestManager;threeShingleOverlapNormalized;0.7;22037280;69262919;0;null;null;null;null;1;null;null;null;null
TestManager;threeShingleOverlapNormalized;0.7;22037280;147248795;0;null;null;null;null;1;null;null;null;null
TestManager;twoGramSimilarityKondrak05;0.7;22037280;58996741;253;0;0;0;0;7;0;0;0;0
TestManager;twoGramSimilarityKondrak05;0.7;22037280;58997388;253;3;6;0;0;7;2;2;0;0
TestManager;twoGramSimilarityKondrak05;0.7;22037280;59004094;253;2;6;0;1;7;2;2;0;0
TestManager;twoGramSimilarityKondrak05;0.7;22037280;59078493;253;2;6;0;1;7;2;2;0;0
TestManager;twoGramSimilarityKondrak05;0.7;22037280;60329723;253;3;6;0;0;7;2;2;0;0
TestManager;twoGramSimilarityKondrak05;0.7;22037280;69262919;253;3;6;0;0;7;2;2;0;0
TestManager;twoGramSimilarityKondrak05;0.7;22037280;147248795;253;3;6;0;0;7;2;2;0;0
TestManager;threeGramSimilarityKondrak05;0.7;22037280;58996741;284;0;0;0;0;7;0;0;0;0
TestManager;threeGramSimilarityKondrak05;0.7;22037280;58997388;284;3;6;0;0;7;2;2;0;0
TestManager;threeGramSimilarityKondrak05;0.7;22037280;59004094;284;2;6;0;1;7;2;2;0;0
TestManager;threeGramSimilarityKondrak05;0.7;22037280;59078493;284;2;6;0;1;7;2;2;0;0
TestManager;threeGramSimilarityKondrak05;0.7;22037280;60329723;284;3;6;0;0;7;2;2;0;0
TestManager;threeGramSimilarityKondrak05;0.7;22037280;69262919;284;3;6;0;0;7;2;2;0;0
TestManager;threeGramSimilarityKondrak05;0.7;22037280;147248795;284;3;6;0;0;7;2;2;0;0
TestManager;fourGramSimilarityKondrak05;0.7;22037280;58996741;345;0;0;0;0;9;0;0;0;0
TestManager;fourGramSimilarityKondrak05;0.7;22037280;58997388;345;3;6;0;0;9;2;2;0;0
TestManager;fourGramSimilarityKondrak05;0.7;22037280;59004094;345;2;6;0;1;9;2;2;0;0
TestManager;fourGramSimilarityKondrak05;0.7;22037280;59078493;345;2;6;0;1;9;2;2;0;0
TestManager;fourGramSimilarityKondrak05;0.7;22037280;60329723;345;3;6;0;0;9;2;2;0;0
TestManager;fourGramSimilarityKondrak05;0.7;22037280;69262919;345;3;6;0;0;9;2;2;0;0
TestManager;fourGramSimilarityKondrak05;0.7;22037280;147248795;345;3;6;0;0;9;2;2;0;0
TestManager;fiveGramSimilarityKondrak05;0.7;22037280;58996741;374;0;0;0;0;10;0;0;0;0
TestManager;fiveGramSimilarityKondrak05;0.7;22037280;58997388;374;3;6;0;0;10;2;2;0;0
TestManager;fiveGramSimilarityKondrak05;0.7;22037280;59004094;374;2;6;0;1;10;2;2;0;0
TestManager;fiveGramSimilarityKondrak05;0.7;22037280;59078493;374;2;6;0;1;10;2;2;0;0
TestManager;fiveGramSimilarityKondrak05;0.7;22037280;60329723;374;3;6;0;0;10;2;2;0;0
TestManager;fiveGramSimilarityKondrak05;0.7;22037280;69262919;374;3;6;0;0;10;2;2;0;0
TestManager;fiveGramSimilarityKondrak05;0.7;22037280;147248795;374;3;6;0;0;10;2;2;0;0
TestManager;levenshtein;0.8;22037280;58996741;76;0;0;0;0;1;0;0;0;0
TestManager;levenshtein;0.8;22037280;58997388;76;2;6;0;1;1;2;2;0;0
TestManager;levenshtein;0.8;22037280;59004094;76;2;6;0;1;1;2;2;0;0
TestManager;levenshtein;0.8;22037280;59078493;76;2;6;0;1;1;2;2;0;0
TestManager;levenshtein;0.8;22037280;60329723;76;3;6;0;0;1;2;2;0;0
TestManager;levenshtein;0.8;22037280;69262919;76;3;6;0;0;1;2;2;0;0
TestManager;levenshtein;0.8;22037280;147248795;76;3;6;0;0;1;2;2;0;0
TestManager;levenshteinNormalized;0.8;22037280;58996741;75;0;0;0;0;1;0;0;0;0
TestManager;levenshteinNormalized;0.8;22037280;58997388;75;2;6;0;1;1;2;2;0;0
TestManager;levenshteinNormalized;0.8;22037280;59004094;75;2;6;0;1;1;2;2;0;0
TestManager;levenshteinNormalized;0.8;22037280;59078493;75;2;6;0;1;1;2;2;0;0
TestManager;levenshteinNormalized;0.8;22037280;60329723;75;3;6;0;0;1;2;2;0;0
TestManager;levenshteinNormalized;0.8;22037280;69262919;75;3;6;0;0;1;2;2;0;0
TestManager;levenshteinNormalized;0.8;22037280;147248795;75;3;6;0;0;1;2;2;0;0
