PostId,PostTypeId
29813692,1
50521780,1
50902448,1
51702922,1
53299093,1
53548937,1
53563488,1
53572235,1
53575537,1
53576023,1
53576063,1
53576161,1
53576826,1
53576878,1
53577280,1
53577285,1
53577449,1
53577462,1
51489420,2
51706048,2
53299837,2
53540410,2
53548968,2
53572389,2
53572499,2
53576789,2
53576900,2
53576945,2
53577007,2
53577072,2
53577101,2
53577380,2
53577400,2
