PostId,PostTypeId
29813692,1
50482467,1
50579209,1
50587643,1
50610457,1
50654748,1
50655667,1
50656832,1
50658744,1
50659078,1
50660782,1
50660924,1
50661877,1
50662640,1
50662684,1
50662860,1
50663044,1
50663063,1
18052840,2
43009407,2
50482551,2
50580429,2
50617815,2
50642968,2
50648344,2
50652861,2
50657819,2
50662704,2
50662803,2
50663054,2
50663467,2
50663488,2
